"term","sentiment"
"hopefully","50"
"hopefulness","47.058824"
"hopeless","-58.823529"
"hopelessly","-64.705882"
"hopelessness","-91.176471"
"hopes","52.941176"
"hoping","52.941176"
"horrendous","-82.352941"
"horrendously","-55.882353"
"horrent","-26.470588"
"horrible","-73.529412"
"horribleness","-70.588235"
"horribles","-61.764706"
"horribly","-70.588235"
"horrid","-73.529412"
"horridly","-41.176471"
"horridness","-67.647059"
"horridnesses","-88.235294"
"horrific","-100"
"horrifically","-85.294118"
"horrified","-73.529412"
"horrifies","-85.294118"
"horrify","-73.529412"
"horrifying","-79.411765"
"horrifyingly","-97.058824"
"horror","-79.411765"
"horrors","-79.411765"
"hostile","-47.058824"
"hostilely","-64.705882"
"hostiles","-38.235294"
"hostilities","-61.764706"
"hostility","-73.529412"
"huckster","-26.470588"
"hug","61.764706"
"huge","38.235294"
"huggable","47.058824"
"hugged","50"
"hugger","47.058824"
"huggers","52.941176"
"hugging","52.941176"
"hugs","64.705882"
"hugz","58.823529"
"humerous","41.176471"
"humiliate","-73.529412"
"humiliated","-41.176471"
"humiliates","-29.411765"
"humiliating","-35.294118"
"humiliatingly","-76.470588"
"humiliation","-79.411765"
"humiliations","-70.588235"
"humor","32.352941"
"humoral","17.647059"
"humored","35.294118"
"humoresque","35.294118"
"humoresques","26.470588"
"humoring","61.764706"
"humorist","35.294118"
"humoristic","44.117647"
"humorists","38.235294"
"humorless","-38.235294"
"humorlessness","-41.176471"
"humorous","47.058824"
"humorously","67.647059"
"humorousness","70.588235"
"humors","47.058824"
"humour","61.764706"
"humoured","32.352941"
"humouring","50"
"humourous","58.823529"
"hunger","-29.411765"
"hurrah","76.470588"
"hurrahed","55.882353"
"hurrahing","70.588235"
"hurrahs","61.764706"
"hurray","79.411765"
"hurrayed","52.941176"
"hurraying","35.294118"
"hurrays","70.588235"
"hurt","-70.588235"
"hurter","-67.647059"
"hurters","-55.882353"
"hurtful","-70.588235"
"hurtfully","-76.470588"
"hurtfulness","-55.882353"
"hurting","-50"
"hurtle","-8.823529"
"hurtled","-17.647059"
"hurtles","-29.411765"
"hurtless","8.823529"
"hurtling","-41.176471"
"hurts","-61.764706"
"hypocritical","-58.823529"
"hysteria","-55.882353"
"hysterical","-2.941176"
"hysterics","-52.941176"
"ideal","70.588235"
"idealess","-55.882353"
"idealise","41.176471"
"idealised","61.764706"
"idealises","58.823529"
"idealising","17.647059"
"idealism","50"
"idealisms","23.529412"
"idealist","47.058824"
"idealistic","52.941176"
"idealistically","50"
"idealists","20.588235"
"idealities","44.117647"
"ideality","55.882353"
"idealization","52.941176"
"idealizations","41.176471"
"idealize","35.294118"
"idealized","52.941176"
"idealizer","38.235294"
"idealizers","55.882353"
"idealizes","58.823529"
"idealizing","41.176471"
"idealless","-50"
"ideally","52.941176"
"idealogues","14.705882"
"idealogy","23.529412"
"ideals","23.529412"
"idiot","-67.647059"
"idiotic","-76.470588"
"idk","-11.764706"
"ignorable","-29.411765"
"ignorami","-55.882353"
"ignoramus","-55.882353"
"ignoramuses","-67.647059"
"ignorance","-44.117647"
"ignorances","-35.294118"
"ignorant","-32.352941"
"ignorantly","-47.058824"
"ignorantness","-32.352941"
"ignore","-44.117647"
"ignored","-38.235294"
"ignorer","-38.235294"
"ignorers","-20.588235"
"ignores","-32.352941"
"ignoring","-50"
"ijs","20.588235"
"ill","-52.941176"
"illegal","-76.470588"
"illiteracy","-55.882353"
"illness","-50"
"illnesses","-64.705882"
"ilu","100"
"iluaaf","79.411765"
"ily","100"
"ily2","76.470588"
"imbecile","-64.705882"
"immobilized","-35.294118"
"immoral","-58.823529"
"immoralism","-47.058824"
"immoralist","-61.764706"
"immoralists","-50"
"immoralities","-32.352941"
"immorality","-17.647059"
"immorally","-61.764706"
"immortal","29.411765"
"immune","35.294118"
"impatience","-52.941176"
"impatiens","-5.882353"
"impatient","-35.294118"
"impatiently","-50"
"imperfect","-38.235294"
"impersonal","-38.235294"
"impolite","-47.058824"
"impolitely","-52.941176"
"impoliteness","-52.941176"
"impolitenesses","-67.647059"
"importance","44.117647"
"importancies","11.764706"
"importancy","41.176471"
"important","23.529412"
"importantly","38.235294"
"impose","-35.294118"
"imposed","-8.823529"
"imposes","-11.764706"
"imposing","-11.764706"
"impotent","-32.352941"
"impress","55.882353"
"impressed","61.764706"
"impresses","61.764706"
"impressibility","35.294118"
"impressible","23.529412"
"impressing","73.529412"
"impression","26.470588"
"impressionable","5.882353"
"impressionism","23.529412"
"impressionisms","14.705882"
"impressionist","29.411765"
"impressionistic","44.117647"
"impressionistically","47.058824"
"impressionists","14.705882"
"impressions","26.470588"
"impressive","67.647059"
"impressively","58.823529"
"impressiveness","50"
"impressment","-11.764706"
"impressments","14.705882"
"impressure","17.647059"
"imprisoned","-58.823529"
"improve","55.882353"
"improved","61.764706"
"improvement","58.823529"
"improvements","38.235294"
"improver","52.941176"
"improvers","38.235294"
"improves","52.941176"
"improving","52.941176"
"inability","-50"
"inaction","-29.411765"
"inadequacies","-50"
"inadequacy","-50"
"inadequate","-50"
"inadequately","-29.411765"
"inadequateness","-50"
"inadequatenesses","-47.058824"
"incapable","-47.058824"
"incapacitated","-55.882353"
"incensed","-58.823529"
"incentive","44.117647"
"incentives","38.235294"
"incompetence","-67.647059"
"incompetent","-61.764706"
"inconsiderate","-55.882353"
"inconvenience","-44.117647"
"inconvenient","-41.176471"
"increase","38.235294"
"increased","32.352941"
"indecision","-23.529412"
"indecisions","-32.352941"
"indecisive","-29.411765"
"indecisively","-20.588235"
"indecisiveness","-38.235294"
"indecisivenesses","-26.470588"
"indestructible","17.647059"
"indifference","-5.882353"
"indifferent","-23.529412"
"indignant","-52.941176"
"indignation","-70.588235"
"indoctrinate","-41.176471"
"indoctrinated","-11.764706"
"indoctrinates","-17.647059"
"indoctrinating","-20.588235"
"ineffective","-14.705882"
"ineffectively","-38.235294"
"ineffectiveness","-38.235294"
"ineffectual","-35.294118"
"ineffectuality","-47.058824"
"ineffectually","-32.352941"
"ineffectualness","-38.235294"
"infatuated","5.882353"
"infatuation","17.647059"
"infected","-64.705882"
"inferior","-50"
"inferiorities","-55.882353"
"inferiority","-32.352941"
"inferiorly","-58.823529"
"inferiors","-14.705882"
"inflamed","-41.176471"
"influential","55.882353"
"infringement","-61.764706"
"infuriate","-64.705882"
"infuriated","-88.235294"
"infuriates","-76.470588"
"infuriating","-70.588235"
"inhibin","-5.882353"
"inhibit","-47.058824"
"inhibited","-11.764706"
"inhibiting","-11.764706"
"inhibition","-44.117647"
"inhibitions","-23.529412"
"inhibitive","-41.176471"
"inhibitor","-8.823529"
"inhibitors","-29.411765"
"inhibitory","-29.411765"
"inhibits","-26.470588"
"injured","-50"
"injury","-52.941176"
"injustice","-79.411765"
"innocence","47.058824"
"innocency","55.882353"
"innocent","41.176471"
"innocenter","26.470588"
"innocently","41.176471"
"innocents","32.352941"
"innovate","64.705882"
"innovates","58.823529"
"innovation","47.058824"
"innovative","55.882353"
"inquisition","-35.294118"
"inquisitive","20.588235"
"insane","-50"
"insanity","-79.411765"
"insecure","-52.941176"
"insecurely","-41.176471"
"insecureness","-52.941176"
"insecurities","-52.941176"
"insecurity","-52.941176"
"insensitive","-26.470588"
"insensitivity","-52.941176"
"insignificant","-41.176471"
"insincere","-52.941176"
"insincerely","-55.882353"
"insincerity","-41.176471"
"insipid","-58.823529"
"inspiration","70.588235"
"inspirational","67.647059"
"inspirationally","67.647059"
"inspirations","61.764706"
"inspirator","55.882353"
"inspirators","35.294118"
"inspiratory","44.117647"
"inspire","79.411765"
"inspired","64.705882"
"inspirer","64.705882"
"inspirers","58.823529"
"inspires","55.882353"
"inspiring","52.941176"
"inspiringly","76.470588"
"inspirit","55.882353"
"inspirited","38.235294"
"inspiriting","52.941176"
"inspiritingly","61.764706"
"inspirits","23.529412"
"insult","-67.647059"
"insulted","-67.647059"
"insulter","-58.823529"
"insulters","-58.823529"
"insulting","-64.705882"
"insultingly","-67.647059"
"insults","-52.941176"
"intact","23.529412"
"integrity","47.058824"
"intellect","58.823529"
"intellection","17.647059"
"intellections","23.529412"
"intellective","50"
"intellectively","23.529412"
"intellects","52.941176"
"intellectual","67.647059"
"intellectualism","64.705882"
"intellectualist","58.823529"
"intellectualistic","38.235294"
"intellectualists","23.529412"
"intellectualities","50"
"intellectuality","50"
"intellectualization","44.117647"
"intellectualize","44.117647"
"intellectualized","35.294118"
"intellectualizes","52.941176"
"intellectualizing","23.529412"
"intellectually","41.176471"
"intellectualness","44.117647"
"intellectuals","47.058824"
"intelligence","61.764706"
"intelligencer","44.117647"
"intelligencers","47.058824"
"intelligences","47.058824"
"intelligent","58.823529"
"intelligential","55.882353"
"intelligently","58.823529"
"intelligentsia","44.117647"
"intelligibility","44.117647"
"intelligible","41.176471"
"intelligibleness","44.117647"
"intelligibly","35.294118"
"intense","8.823529"
"interest","58.823529"
"interested","50"
"interestedly","44.117647"
"interesting","50"
"interestingly","50"
"interestingness","52.941176"
"interests","29.411765"
"interrogated","-47.058824"
"interrupt","-41.176471"
"interrupted","-35.294118"
"interrupter","-32.352941"
"interrupters","-38.235294"
"interruptible","-38.235294"
"interrupting","-35.294118"
"interruption","-44.117647"
"interruptions","-50"
"interruptive","-41.176471"
"interruptor","-38.235294"
"interrupts","-38.235294"
"intimidate","-23.529412"
"intimidated","-55.882353"
"intimidates","-38.235294"
"intimidating","-55.882353"
"intimidatingly","-32.352941"
"intimidation","-52.941176"
"intimidations","-41.176471"
"intimidator","-47.058824"
"intimidators","-47.058824"
"intimidatory","-32.352941"
"intricate","17.647059"
"intrigues","26.470588"
"invigorate","55.882353"
"invigorated","23.529412"
"invigorates","61.764706"
"invigorating","61.764706"
"invigoratingly","58.823529"
"invigoration","44.117647"
"invigorations","35.294118"
"invigorator","32.352941"
"invigorators","35.294118"
"invincible","64.705882"
"invite","17.647059"
"inviting","38.235294"
"invulnerable","38.235294"
"iou","20.588235"
"irate","-85.294118"
"ironic","-14.705882"
"irony","-5.882353"
"irrational","-41.176471"
"irrationalism","-44.117647"
"irrationalist","-61.764706"
"irrationalists","-44.117647"
"irrationalities","-44.117647"
"irrationality","-50"
"irrationally","-47.058824"
"irrationals","-32.352941"
"irresistible","41.176471"
"irresolute","-41.176471"
"irresponsible","-55.882353"
"irreversible","-23.529412"
"irritabilities","-50"
"irritability","-41.176471"
"irritable","-61.764706"
"irritableness","-50"
"irritably","-52.941176"
"irritant","-67.647059"
"irritants","-61.764706"
"irritate","-52.941176"
"irritated","-58.823529"
"irritates","-50"
"irritating","-58.823529"
"irritatingly","-58.823529"
"irritation","-67.647059"
"irritations","-44.117647"
"irritative","-58.823529"
"isolatable","5.882353"
"isolate","-23.529412"
"isolated","-38.235294"
"isolates","-38.235294"
"isolation","-50"
"isolationism","11.764706"
"isolationist","20.588235"
"isolations","-14.705882"
"isolator","-11.764706"
"isolators","-11.764706"
"itchy","-32.352941"
"iyq","67.647059"
"j/j","58.823529"
"j/k","47.058824"
"j/p","41.176471"
"j/t","-5.882353"
"j/w","29.411765"
"j4f","41.176471"
"j4g","50"
"jackass","-52.941176"
"jackasses","-82.352941"
"jaded","-47.058824"
"jailed","-64.705882"
"jaunty","35.294118"
"jealous","-58.823529"
"jealousies","-58.823529"
"jealously","-58.823529"
"jealousness","-50"
"jealousy","-38.235294"
"jealz","-35.294118"
"jeopardy","-61.764706"
"jerk","-41.176471"
"jerked","-23.529412"
"jerks","-32.352941"
"jewel","44.117647"
"jewels","58.823529"
"jho","23.529412"
"jhomf","29.411765"
"jj","29.411765"
"jk","26.470588"
"jocular","35.294118"
"join","35.294118"
"joke","35.294118"
"joked","38.235294"
"joker","14.705882"
"jokes","29.411765"
"jokester","44.117647"
"jokesters","26.470588"
"jokey","32.352941"
"joking","26.470588"
"jollied","70.588235"
"jollier","70.588235"
"jollies","58.823529"
"jolliest","85.294118"
"jollification","64.705882"
"jollifications","58.823529"
"jollify","61.764706"
"jollily","79.411765"
"jolliness","73.529412"
"jollities","50"
"jollity","52.941176"
"jolly","67.647059"
"jollying","67.647059"
"jovial","55.882353"
"joy","82.352941"
"joyance","67.647059"
"joyed","85.294118"
"joyful","85.294118"
"joyfuller","70.588235"
"joyfully","73.529412"
"joyfulness","79.411765"
"joying","73.529412"
"joyless","-73.529412"
"joylessly","-50"
"joylessness","-79.411765"
"joyous","91.176471"
"joyously","85.294118"
"joyousness","82.352941"
"joypop","-5.882353"
"joypoppers","-2.941176"
"joyridden","17.647059"
"joyride","32.352941"
"joyrider","20.588235"
"joyriders","38.235294"
"joyrides","23.529412"
"joyriding","26.470588"
"joyrode","29.411765"
"joys","64.705882"
"joystick","20.588235"
"joysticks","5.882353"
"jp","23.529412"
"jt","26.470588"
"jubilant","88.235294"
"jumpy","-29.411765"
"justice","70.588235"
"justifiably","29.411765"
"justified","50"
"jw","47.058824"
"k4y","67.647059"
"keen","44.117647"
"keened","8.823529"
"keener","14.705882"
"keeners","17.647059"
"keenest","55.882353"
"keening","-20.588235"
"keenly","29.411765"
"keenness","41.176471"
"keens","2.941176"
"kewl","38.235294"
"kfy","67.647059"
"kia","-94.117647"
"kidding","11.764706"
"kill","-108.823529"
"killdeer","-32.352941"
"killdeers","-2.941176"
"killdees","-17.647059"
"killed","-102.941176"
"killer","-97.058824"
"killers","-97.058824"
"killick","2.941176"
"killie","-2.941176"
"killifish","-2.941176"
"killifishes","-2.941176"
"killing","-100"
"killingly","-76.470588"
"killings","-102.941176"
"killjoy","-61.764706"
"killjoys","-50"
"killock","-8.823529"
"killocks","-11.764706"
"kills","-73.529412"
"kind","70.588235"
"kinder","64.705882"
"kindly","64.705882"
"kindness","58.823529"
"kindnesses","67.647059"
"kiss","52.941176"
"kissable","58.823529"
"kissably","55.882353"
"kissed","47.058824"
"kisser","50"
"kissers","44.117647"
"kisses","67.647059"
"kissing","79.411765"
"kissy","52.941176"
"kk","44.117647"
"kmuf","64.705882"
"kudos","67.647059"
"l","58.823529"
"l&r","64.705882"
"lack","-38.235294"
"lackadaisical","-47.058824"
"lag","-41.176471"
"lagged","-35.294118"
"lagging","-32.352941"
"lags","-44.117647"
"laidback","14.705882"
"lame","-52.941176"
"lamebrain","-47.058824"
"lamebrained","-73.529412"
"lamebrains","-35.294118"
"lamedh","2.941176"
"lamella","-2.941176"
"lamellae","-2.941176"
"lamellas","2.941176"
"lamellibranch","5.882353"
"lamellibranchs","-2.941176"
"lamely","-58.823529"
"lameness","-23.529412"
"lament","-58.823529"
"lamentable","-44.117647"
"lamentableness","-38.235294"
"lamentably","-44.117647"
"lamentation","-41.176471"
"lamentations","-55.882353"
"lamented","-41.176471"
"lamenter","-35.294118"
"lamenters","-14.705882"
"lamenting","-58.823529"
"laments","-44.117647"
"lamer","-41.176471"
"lames","-35.294118"
"lamest","-44.117647"
"landmark","8.823529"
"laoj","38.235294"
"laugh","76.470588"
"laughable","5.882353"
"laughableness","35.294118"
"laughably","35.294118"
"laughed","58.823529"
"laugher","50"
"laughers","50"
"laughing","64.705882"
"laughingly","67.647059"
"laughings","55.882353"
"laughingstocks","-38.235294"
"laughs","64.705882"
"laughter","64.705882"
"laughters","64.705882"
"launched","14.705882"
"lawl","41.176471"
"lawsuit","-26.470588"
"lawsuits","-17.647059"
"lazier","-67.647059"
"laziest","-79.411765"
"lazy","-44.117647"
"leak","-41.176471"
"leaked","-38.235294"
"leave","-5.882353"
"leet","38.235294"
"legal","14.705882"
"legally","11.764706"
"lenient","32.352941"
"lethargic","-35.294118"
"lethargy","-41.176471"
"liabilities","-23.529412"
"liability","-23.529412"
"liar","-67.647059"
"liards","-11.764706"
"liars","-70.588235"
"libelous","-61.764706"
"libertarian","26.470588"
"libertarianism","11.764706"
"libertarianisms","2.941176"
"libertarians","2.941176"
"liberties","67.647059"
"libertinage","5.882353"
"libertine","-26.470588"
"libertines","11.764706"
"libertinisms","35.294118"
"liberty","70.588235"
"lied","-47.058824"
"lies","-52.941176"
"lifesaver","82.352941"
"lighthearted","52.941176"
"like","44.117647"
"likeable","58.823529"
"liked","52.941176"
"likes","52.941176"
"liking","50"
"limitation","-35.294118"
"limited","-26.470588"
"litigation","-23.529412"
"litigious","-23.529412"
"livelier","50"
"liveliest","61.764706"
"livelihood","23.529412"
"livelihoods","26.470588"
"livelily","52.941176"
"liveliness","47.058824"
"livelong","50"
"lively","55.882353"
"livid","-73.529412"
"lmao","72.058824"
"lmbao","52.941176"
"lmfao","73.529412"
"lmso","79.411765"
"loathe","-64.705882"
"loathed","-61.764706"
"loathes","-55.882353"
"loathing","-79.411765"
"lobby","2.941176"
"lobbying","-8.823529"
"lol","69.117647"
"lolz","79.411765"
"lone","-32.352941"
"lonelier","-41.176471"
"loneliest","-70.588235"
"loneliness","-52.941176"
"lonelinesses","-44.117647"
"lonely","-44.117647"
"loneness","-32.352941"
"loner","-38.235294"
"loners","-26.470588"
"lonesome","-44.117647"
"lonesomely","-38.235294"
"lonesomeness","-52.941176"
"lonesomes","-41.176471"
"longing","-2.941176"
"longingly","20.588235"
"longings","11.764706"
"loom","-26.470588"
"loomed","-32.352941"
"looming","-14.705882"
"looms","-17.647059"
"loose","-38.235294"
"looses","-17.647059"
"lose","-50"
"loser","-70.588235"
"losers","-70.588235"
"loses","-38.235294"
"losing","-47.058824"
"loss","-38.235294"
"losses","-50"
"lossy","-35.294118"
"lost","-38.235294"
"louse","-47.058824"
"loused","-29.411765"
"louses","-38.235294"
"lousewort","2.941176"
"louseworts","-17.647059"
"lousier","-64.705882"
"lousiest","-76.470588"
"lousily","-35.294118"
"lousiness","-50"
"lousing","-32.352941"
"lousy","-73.529412"
"lovable","88.235294"
"love","94.117647"
"loved","85.294118"
"lovelies","64.705882"
"lovely","82.352941"
"lover","82.352941"
"loverly","82.352941"
"lovers","70.588235"
"loves","79.411765"
"loving","85.294118"
"lovingly","94.117647"
"lovingness","79.411765"
"low","-32.352941"
"lowball","-23.529412"
"lowballed","-44.117647"
"lowballing","-20.588235"
"lowballs","-35.294118"
"lowborn","-20.588235"
"lowboys","-17.647059"
"lowbred","-76.470588"
"lowbrow","-55.882353"
"lowbrows","-17.647059"
"lowdown","-23.529412"
"lowdowns","-5.882353"
"lowe","14.705882"
"lowed","-23.529412"
"lower","-35.294118"
"lowercase","8.823529"
"lowercased","-5.882353"
"lowerclassman","-11.764706"
"lowered","-14.705882"
"lowering","-29.411765"
"lowermost","-41.176471"
"lowers","-14.705882"
"lowery","-52.941176"
"lowest","-47.058824"
"lowing","-14.705882"
"lowish","-26.470588"
"lowland","-2.941176"
"lowlander","-11.764706"
"lowlanders","-8.823529"
"lowlands","-2.941176"
"lowlier","-50"
"lowliest","-52.941176"
"lowlife","-44.117647"
"lowlifes","-64.705882"
"lowlight","-58.823529"
"lowlights","-8.823529"
"lowlihead","-8.823529"
"lowliness","-32.352941"
"lowlinesses","-35.294118"
"lowlives","-61.764706"
"lowly","-29.411765"
"lown","26.470588"
"lowness","-38.235294"
"lowrider","-5.882353"
"lowriders","2.941176"
"lows","-23.529412"
"lowse","-20.588235"
"loyal","61.764706"
"loyalism","29.411765"
"loyalisms","26.470588"
"loyalist","44.117647"
"loyalists","32.352941"
"loyally","61.764706"
"loyalties","55.882353"
"loyalty","73.529412"
"lts","47.058824"
"luck","58.823529"
"lucked","55.882353"
"luckie","47.058824"
"luckier","55.882353"
"luckiest","85.294118"
"luckily","67.647059"
"luckiness","29.411765"
"lucking","35.294118"
"luckless","-38.235294"
"lucks","47.058824"
"lucky","52.941176"
"ludicrous","-44.117647"
"ludicrously","-5.882353"
"ludicrousness","-55.882353"
"lugubrious","-61.764706"
"lulz","58.823529"
"lunatic","-64.705882"
"lunatics","-47.058824"
"lurk","-23.529412"
"lurking","-14.705882"
"lurks","-26.470588"
"ly","76.470588"
"ly4e","79.411765"
"lya","97.058824"
"lyb","88.235294"
"lying","-70.588235"
"lyl","91.176471"
"lylab","79.411765"
"lylas","76.470588"
"lylb","47.058824"
"m8","41.176471"
"mad","-64.705882"
"maddening","-64.705882"
"madder","-35.294118"
"maddest","-82.352941"
"madly","-50"
"madness","-55.882353"
"magnific","67.647059"
"magnifical","70.588235"
"magnifically","70.588235"
"magnification","29.411765"
"magnifications","35.294118"
"magnificence","70.588235"
"magnificences","67.647059"
"magnificent","85.294118"
"magnificently","100"
"magnifico","52.941176"
"magnificoes","41.176471"
"mandatory","8.823529"
"maniac","-61.764706"
"maniacal","-8.823529"
"maniacally","-50"
"maniacs","-35.294118"
"manipulated","-47.058824"
"manipulating","-44.117647"
"manipulation","-35.294118"
"marvel","52.941176"
"marvelous","85.294118"
"marvels","58.823529"
"masochism","-47.058824"
"masochisms","-32.352941"
"masochist","-50"
"masochistic","-64.705882"
"masochistically","-47.058824"
"masochists","-35.294118"
"masterpiece","91.176471"
"masterpieces","73.529412"
"matter","2.941176"
"matters","2.941176"
"mature","52.941176"
"meaningful","38.235294"
"meaningless","-55.882353"
"medal","61.764706"
"mediocrity","-8.823529"
"meditative","41.176471"
"meh","-8.823529"
"melancholia","-14.705882"
"melancholiac","-58.823529"
"melancholias","-47.058824"
"melancholic","-8.823529"
"melancholics","-29.411765"
"melancholies","-32.352941"
"melancholy","-55.882353"
"menace","-64.705882"
"menaced","-50"
"mercy","44.117647"
"merit","52.941176"
"merited","41.176471"
"meriting","32.352941"
"meritocracy","17.647059"
"meritocrat","11.764706"
"meritocrats","32.352941"
"meritorious","61.764706"
"meritoriously","38.235294"
"meritoriousness","50"
"merits","50"
"merrier","50"
"merriest","79.411765"
"merrily","70.588235"
"merriment","70.588235"
"merriments","58.823529"
"merriness","64.705882"
"merry","73.529412"
"merrymaker","64.705882"
"merrymakers","50"
"merrymaking","64.705882"
"merrymakings","70.588235"
"merrythought","32.352941"
"merrythoughts","47.058824"
"mess","-44.117647"
"messed","-41.176471"
"messy","-44.117647"
"methodical","17.647059"
"mia","-35.294118"
"mindless","-55.882353"
"miracle","82.352941"
"mirth","76.470588"
"mirthful","79.411765"
"mirthfully","58.823529"
"misbehave","-55.882353"
"misbehaved","-47.058824"
"misbehaves","-47.058824"
"misbehaving","-50"
"mischief","-44.117647"
"mischiefs","-23.529412"
"miser","-52.941176"
"miserable","-64.705882"
"miserableness","-82.352941"
"miserably","-61.764706"
"miserere","-23.529412"
"misericorde","2.941176"
"misericordes","-14.705882"
"miseries","-79.411765"
"miserliness","-76.470588"
"miserly","-41.176471"
"misers","-44.117647"
"misery","-79.411765"
"misgiving","-41.176471"
"misinformation","-38.235294"
"misinformed","-47.058824"
"misinterpreted","-38.235294"
"misleading","-50"
"misread","-32.352941"
"misreporting","-44.117647"
"misrepresentation","-58.823529"
"miss","-17.647059"
"missed","-35.294118"
"misses","-26.470588"
"missing","-35.294118"
"mistakable","-23.529412"
"mistake","-41.176471"
"mistaken","-44.117647"
"mistakenly","-35.294118"
"mistaker","-47.058824"
"mistakers","-47.058824"
"mistakes","-44.117647"
"mistaking","-32.352941"
"misunderstand","-44.117647"
"misunderstanding","-52.941176"
"misunderstands","-38.235294"
"misunderstood","-41.176471"
"mlm","-41.176471"
"mmk","17.647059"
"mml","58.823529"
"moan","-17.647059"
"moaned","-11.764706"
"moaning","-11.764706"
"moans","-17.647059"
"mock","-52.941176"
"mocked","-38.235294"
"mocker","-23.529412"
"mockeries","-47.058824"
"mockers","-38.235294"
"mockery","-38.235294"
"mocking","-50"
"mocks","-58.823529"
"mofo","-70.588235"
"molest","-61.764706"
"molestation","-55.882353"
"molestations","-85.294118"
"molested","-55.882353"
"molester","-67.647059"
"molesters","-64.705882"
"molesting","-82.352941"
"molests","-91.176471"
"mongering","-23.529412"
"monopolize","-23.529412"
"monopolized","-26.470588"
"monopolizes","-32.352941"
"monopolizing","-14.705882"
"mooch","-50"
"mooched","-41.176471"
"moocher","-44.117647"
"moochers","-55.882353"
"mooches","-41.176471"
"mooching","-50"
"moodier","-32.352941"
"moodiest","-61.764706"
"moodily","-38.235294"
"moodiness","-41.176471"
"moodinesses","-41.176471"
"moody","-44.117647"
"mope","-55.882353"
"moping","-29.411765"
"moron","-64.705882"
"moronic","-79.411765"
"moronically","-41.176471"
"moronity","-32.352941"
"morons","-38.235294"
"motherfucker","-105.882353"
"motherfucking","-82.352941"
"motivate","47.058824"
"motivated","58.823529"
"motivating","64.705882"
"motivation","41.176471"
"mourn","-52.941176"
"mourned","-38.235294"
"mourner","-47.058824"
"mourners","-52.941176"
"mournful","-47.058824"
"mournfuller","-55.882353"
"mournfully","-50"
"mournfulness","-52.941176"
"mourning","-55.882353"
"mourningly","-67.647059"
"mourns","-70.588235"
"muah","75"
"mubar","-29.411765"
"mumpish","-41.176471"
"murder","-108.823529"
"murdered","-100"
"murderee","-94.117647"
"murderees","-91.176471"
"murderer","-105.882353"
"murderers","-97.058824"
"murderess","-64.705882"
"murderesses","-76.470588"
"murdering","-97.058824"
"murderous","-94.117647"
"murderously","-91.176471"
"murderousness","-85.294118"
"murders","-88.235294"
"musm","26.470588"
"mwah","73.529412"
"n00b","-47.058824"
"n1","55.882353"
"nag","-44.117647"
"nagana","-50"
"nagged","-50"
"nagger","-52.941176"
"naggers","-44.117647"
"naggier","-41.176471"
"naggiest","-70.588235"
"nagging","-50"
"naggingly","-26.470588"
"naggy","-50"
"nags","-32.352941"
"nah","-11.764706"
"naive","-32.352941"
"nastic","5.882353"
"nastier","-67.647059"
"nasties","-61.764706"
"nastiest","-70.588235"
"nastily","-55.882353"
"nastiness","-32.352941"
"nastinesses","-76.470588"
"nasturtium","11.764706"
"nasturtiums","2.941176"
"nasty","-76.470588"
"natural","44.117647"
"nbd","38.235294"
"nbif","-14.705882"
"neat","58.823529"
"neaten","35.294118"
"neatened","58.823529"
"neatening","38.235294"
"neatens","32.352941"
"neater","29.411765"
"neatest","50"
"neath","5.882353"
"neatherd","-11.764706"
"neatly","41.176471"
"neatness","38.235294"
"neats","32.352941"
"needy","-41.176471"
"negative","-79.411765"
"negativity","-67.647059"
"neglect","-58.823529"
"neglected","-70.588235"
"neglecter","-50"
"neglecters","-44.117647"
"neglectful","-58.823529"
"neglectfully","-61.764706"
"neglectfulness","-58.823529"
"neglecting","-50"
"neglects","-64.705882"
"nerd","-35.294118"
"nerdier","-5.882353"
"nerdiest","17.647059"
"nerdish","-2.941176"
"nerdy","-5.882353"
"nerves","-11.764706"
"nervous","-32.352941"
"nervously","-17.647059"
"nervousness","-35.294118"
"neurotic","-41.176471"
"neurotically","-52.941176"
"neuroticism","-26.470588"
"neurotics","-20.588235"
"nfc","-79.411765"
"nfw","-70.588235"
"nh","64.705882"
"nice","52.941176"
"nicely","55.882353"
"niceness","47.058824"
"nicenesses","61.764706"
"nicer","55.882353"
"nicest","64.705882"
"niceties","44.117647"
"nicety","35.294118"
"nifty","50"
"niggas","-41.176471"
"nigger","-97.058824"
"nimby","-23.529412"
"nimjd","-20.588235"
"nimq","-5.882353"
"nimy","-41.176471"
"nitl","-44.117647"
"nme","-61.764706"
"no","-35.294118"
"noble","58.823529"
"noisy","-20.588235"
"nonsense","-50"
"noob","-5.882353"
"nosey","-23.529412"
"notorious","-55.882353"
"novel","38.235294"
"noyb","-20.588235"
"np","41.176471"
"ntmu","41.176471"
"numb","-41.176471"
"numbat","5.882353"
"numbed","-26.470588"
"number","8.823529"
"numberable","17.647059"
"numbest","-29.411765"
"numbfish","-11.764706"
"numbfishes","-20.588235"
"numbing","-32.352941"
"numbingly","-38.235294"
"numbles","11.764706"
"numbly","-41.176471"
"numbness","-32.352941"
"numbs","-20.588235"
"numbskull","-67.647059"
"numbskulls","-64.705882"
"nurtural","44.117647"
"nurturance","47.058824"
"nurturances","38.235294"
"nurturant","50"
"nurture","41.176471"
"nurtured","55.882353"
"nurturer","55.882353"
"nurturers","23.529412"
